word,pop,hip hop,not available,rock,metal,other,country,jazz,electronic,folk,r b,indie
lent,1.2994222519263217,1.757667558400964,0.9984990126043458,6.934610346981884,2.3772296919336826,0.18036330087423463,1.3801702013334127,0.5551495924323719,0.0,0.07101235330175508,0.0,0.12674345055941325
leo,2.60622252651082,2.787423727006077,0.47973399064479294,3.3865454033035505,1.4912881283643697,0.6177628564472202,0.7384371204666221,0.0,0.15504128114716284,2.318065826660544,0.15374821494441326,0.3411021664832515
les,24.37345091067832,7.194087250686108,5.951988649113144,10.59316978231337,6.772112330658461,1.1255638667006997,0.6097053037287568,1.2371233715217285,2.103518580015627,0.17024012719459775,0.0,0.31304738416417793
less,55.82475727860968,51.942822490595724,29.15165267060077,172.59915573382523,35.50816421982496,5.394450072398498,22.753639780574943,8.715026389163622,10.367802395590694,2.086501265334396,4.116842909985211,5.987556436770538
lesser,2.7075359042120613,2.4999912611946815,2.4154260782152885,9.734129141678354,4.399739369998986,0.4605229058820799,0.2490505526180347,0.15090172530660176,1.0006252719910678,0.032851486255392734,0.0,0.0
lesson,24.05073261620822,22.592182028094534,10.47503664648684,67.90935109297469,14.993623037792075,1.7729951272635345,9.373236053991668,2.957522703839942,3.5256385625841364,0.9535940915831459,1.3777768338817384,1.1962275446691084
lessons,10.43231475531308,13.096227361041308,7.455791190189271,34.7837859064447,8.64106804610162,0.8816460327117541,4.353411189377524,2.3258379070036472,2.0778148402131715,0.30790719750410234,0.3600028331273783,1.2631631633654912
lest,2.544112433169977,2.040940863358763,2.7277069516473014,9.072000528466875,5.632237469496607,0.0,0.7512150387588878,0.3697900471426195,0.594527117154432,0.21751186347495946,0.4839625836858456,0.07995797236294194
lester,0.22365551409490686,2.889794942441076,0.0,5.112362679606037,0.0,0.0,1.5964859676515888,0.0,0.03361084965111534,0.0,0.0,0.0
let,726.0798495583194,419.59426368835784,329.9481195588932,1611.5336910049002,281.6651135513064,71.24204023468185,235.28426185196145,123.43999709974157,119.33632715853861,26.350902368061828,66.17051776357584,53.05479190590711
lethal,2.1399487863024835,11.984774193611425,1.5448387572115052,8.664550059452653,8.111331349473744,0.8282972371451922,0.09268209163002333,0.07088606477880444,0.4285853622281226,0.0,0.0,0.0
lets,269.8957608492688,240.86544924314296,117.73489992931161,605.5864237926178,79.55201737478467,29.789586268153922,74.81088405661416,45.11782477140653,47.75089370298314,7.800744591315791,24.666936524459953,15.915609637723223
letter,34.14748925412743,25.342222509366156,17.915743009683993,112.76685697192337,9.795655808774548,2.2655705611973707,30.26068023032814,8.998554520577777,3.066065649367853,1.4362239417296676,3.942920025503338,2.1417420198699313
letters,25.381840845560255,13.614256933167415,9.360031645098198,65.6547194759578,8.056835302182249,1.3087368720613985,16.081254566516936,3.0143522697477305,2.920892045566768,2.0558060230835347,1.7535803753353212,2.816800112160018
lettin,6.174270494477337,21.110776123006925,3.426837630611189,11.241310959249768,0.487653963614632,0.8814602352211919,4.67727779321742,0.25848338276268357,0.32003677076219117,0.06980164506223557,0.2732422084247944,0.0
letting,45.75654403983972,18.44043862788427,20.843780158721906,98.57907627934352,14.348901949156549,2.559462850401673,11.835593532039375,2.563211173505653,8.704436864136794,1.3574581533970116,4.759815964358153,3.016517166837299
levee,1.659135903133667,0.33809230256903927,0.8417417067112448,7.367409590442412,0.9805616480755835,0.13115956242917504,1.1193543135753061,1.3150678884849953,0.23228876230857273,0.18246450502323588,0.0,0.0741762079053147
level,11.2777144368467,41.282736561352245,7.214831394737282,27.794881533775296,11.18448702706245,2.268644867225282,1.754858592668697,2.0418290275879603,3.219306822475694,0.4289685618092435,0.9025059810545777,1.0067246217664756
levels,1.9417193994143984,8.906466719932073,0.6739086319530183,6.106322124104627,4.099551052200127,0.48421263299222383,0.21897415629735806,0.19872171578112685,0.5584991375226278,0.0,0.14878372602198714,0.0
lewis,2.5319551171106305,3.4716271087986854,0.5566168415889523,6.286366639268343,0.15918934617656183,0.13758898196226324,1.2643548952566905,1.5067453448034542,0.0,0.21128795403347778,0.0,0.7419846956962444
lex,0.3602393669826175,11.918019963643282,0.40162465312016693,0.27046236504980975,1.7553353691890274,0.0,0.0,0.11486129956222758,0.12551981031319737,0.0,0.0,0.28652188950699387
lexus,1.004582527289978,13.102916188968715,0.7534200232527417,0.8909780545396357,0.6272253870104837,0.1948757532741767,0.12952592425545562,0.0718012217522929,0.13817274404293625,0.0,0.07061977888266638,0.0
li,10.255202865871404,7.944949571321705,3.6676641253877484,9.362164301908827,1.0867917173782455,0.4575507423508825,2.556463119100622,0.5508720806677048,0.6551882975252685,0.7663969624926131,0.2697539610846183,0.7939215972273965
